user_id,item_id,rating
541,732,3.0
487,128,5.0
493,154,4.0
276,91,5.0
189,162,3.0
807,298,4.0
850,153,4.0
618,181,5.0
279,759,4.0
521,181,4.0
79,902,3.0
878,82,3.0
805,772,3.0
865,71,1.0
595,275,4.0
342,125,2.0
881,333,5.0
363,461,3.0
880,1270,3.0
156,11,2.0
585,340,2.0
453,550,3.0
16,197,5.0
765,242,5.0
541,402,3.0
321,1028,2.0
181,883,1.0
14,175,5.0
655,610,4.0
261,342,3.0
599,508,3.0
934,313,3.0
766,366,3.0
117,1,4.0
554,1046,4.0
409,430,4.0
292,132,4.0
343,199,5.0
684,83,5.0
314,833,4.0
59,201,4.0
292,343,2.0
627,197,5.0
417,496,3.0
102,273,3.0
806,419,5.0
645,181,4.0
865,240,2.0
664,202,4.0
881,196,3.0
87,414,3.0
55,79,5.0
903,443,5.0
500,471,4.0
868,455,5.0
916,356,3.0
707,506,2.0
416,87,5.0
642,403,4.0
759,258,4.0
330,208,5.0
67,125,4.0
167,673,4.0
927,95,5.0
642,609,3.0
452,969,2.0
532,468,5.0
682,77,3.0
318,275,4.0
145,682,3.0
737,192,5.0
345,1048,2.0
858,689,5.0
528,79,5.0
115,511,5.0
608,514,5.0
392,347,4.0
642,1066,3.0
764,176,4.0
340,969,5.0
125,945,5.0
880,845,3.0
14,919,4.0
526,886,3.0
537,558,4.0
125,710,5.0
725,258,4.0
514,344,3.0
758,66,3.0
587,358,3.0
721,264,1.0
239,1192,1.0
425,841,1.0
234,284,3.0
474,480,5.0
758,135,5.0
619,226,5.0
211,455,3.0
593,591,4.0
44,250,5.0
94,470,4.0
882,473,3.0
500,300,4.0
352,657,4.0
457,469,4.0
222,125,5.0
224,328,4.0
7,227,3.0
828,19,5.0
217,373,2.0
705,755,5.0
682,1478,3.0
84,744,4.0
542,475,3.0
807,1039,4.0
94,218,3.0
76,1007,4.0
751,472,2.0
452,490,4.0
13,518,4.0
234,601,3.0
159,918,4.0
768,340,2.0
334,423,5.0
707,864,4.0
67,240,5.0
318,1032,3.0
328,121,4.0
210,290,4.0
851,1094,1.0
1,43,4.0
429,464,3.0
694,684,4.0
409,684,4.0
535,629,4.0
275,627,3.0
381,742,4.0
427,322,3.0
181,1015,1.0
334,708,4.0
300,264,1.0
658,31,3.0
331,735,4.0
315,25,5.0
708,1054,3.0
7,199,5.0
892,64,4.0
606,48,4.0
630,735,2.0
496,33,4.0
932,285,4.0
466,300,3.0
297,197,3.0
455,71,3.0
308,642,5.0
357,760,3.0
551,627,3.0
202,258,4.0
429,640,3.0
354,714,4.0
269,1478,1.0
753,23,2.0
922,579,3.0
373,1119,5.0
44,11,3.0
942,487,4.0
7,480,4.0
311,282,5.0
523,1014,5.0
1,157,4.0
758,742,4.0
804,145,3.0
454,293,4.0
933,367,4.0
354,221,4.0
804,646,4.0
314,1210,4.0
393,291,4.0
587,342,1.0
353,358,1.0
283,168,5.0
286,386,3.0
776,200,4.0
398,655,4.0
145,250,5.0
222,455,3.0
390,713,4.0
638,228,3.0
294,895,4.0
297,267,3.0
655,1421,3.0
592,1011,4.0
916,546,2.0
921,405,3.0
83,186,4.0
270,258,3.0
872,409,3.0
788,185,4.0
943,840,4.0
312,52,5.0
198,258,4.0
95,173,5.0
536,1140,1.0
7,418,4.0
489,873,3.0
731,508,1.0
699,1129,3.0
880,470,4.0
361,258,3.0
615,699,3.0
854,58,3.0
919,1114,3.0
399,235,4.0
290,204,4.0
846,185,5.0
393,1179,4.0
254,225,3.0
865,472,1.0
250,1199,3.0
94,471,4.0
566,411,4.0
554,1042,3.0
106,275,4.0
416,238,4.0
122,510,4.0
838,455,4.0
79,268,5.0
748,7,4.0
881,392,5.0
833,645,3.0
592,315,5.0
623,15,4.0
130,117,5.0
313,461,3.0
610,755,5.0
715,193,5.0
603,180,4.0
896,67,2.0
243,14,3.0
330,118,5.0
141,15,5.0
579,238,3.0
645,658,4.0
721,56,3.0
650,472,3.0
407,97,4.0
222,716,2.0
263,318,5.0
841,307,5.0
21,358,3.0
358,918,1.0
883,867,5.0
322,32,5.0
749,68,4.0
851,410,4.0
181,988,2.0
43,269,5.0
119,831,2.0
406,727,3.0
188,742,5.0
909,326,4.0
407,755,3.0
776,485,2.0
842,751,4.0
6,494,4.0
447,1016,3.0
76,92,4.0
363,741,3.0
683,609,3.0
851,291,4.0
119,995,4.0
450,79,4.0
518,120,3.0
518,13,4.0
96,144,4.0
888,644,4.0
308,58,3.0
141,118,5.0
938,829,1.0
229,311,5.0
275,176,4.0
296,923,5.0
721,872,3.0
26,456,1.0
387,320,4.0
323,144,4.0
889,746,4.0
279,853,1.0
291,1217,3.0
355,1392,4.0
618,531,4.0
506,715,2.0
749,233,5.0
187,97,3.0
125,105,3.0
772,307,4.0
370,199,4.0
152,716,5.0
7,125,4.0
449,251,3.0
655,735,3.0
703,275,4.0
894,126,3.0
902,295,2.0
535,1045,4.0
705,229,3.0
682,1093,3.0
222,54,4.0
533,303,4.0
776,607,4.0
808,340,5.0
479,423,2.0
405,662,1.0
268,209,4.0
276,108,3.0
864,128,4.0
870,606,4.0
389,71,4.0
62,183,4.0
405,35,2.0
300,1094,5.0
234,288,3.0
151,241,3.0
338,607,4.0
646,258,3.0
545,451,3.0
938,300,3.0
870,90,4.0
826,183,5.0
294,258,3.0
87,722,4.0
896,11,2.0
868,68,2.0
342,13,3.0
396,288,3.0
458,694,4.0
551,9,5.0
521,268,5.0
747,530,5.0
764,864,4.0
668,403,4.0
280,725,3.0
37,121,2.0
833,106,2.0
286,173,4.0
495,655,5.0
305,770,3.0
419,300,4.0
712,215,3.0
560,1,4.0
500,582,4.0
727,1229,2.0
715,941,2.0
18,529,5.0
268,10,4.0
814,436,3.0
323,741,3.0
436,381,4.0
387,659,4.0
892,480,4.0
834,342,2.0
864,8,5.0
389,100,5.0
934,501,4.0
145,39,4.0
161,14,4.0
95,188,3.0
90,499,5.0
617,443,4.0
77,199,5.0
709,405,3.0
399,42,2.0
830,161,4.0
627,949,2.0
296,480,5.0
655,639,3.0
210,216,4.0
929,89,5.0
447,237,4.0
20,1,3.0
595,127,5.0
881,133,4.0
630,294,4.0
145,308,2.0
675,1653,5.0
454,81,1.0
454,511,3.0
100,323,3.0
140,286,5.0
59,724,5.0
751,916,1.0
862,257,5.0
277,285,4.0
618,176,4.0
62,924,1.0
537,1404,2.0
454,1,3.0
194,708,3.0
313,404,4.0
932,157,4.0
880,122,3.0
18,527,4.0
109,508,4.0
648,191,5.0
373,105,3.0
174,781,4.0
283,407,3.0
567,675,4.0
7,485,5.0
848,72,5.0
7,265,5.0
727,5,3.0
758,252,3.0
885,179,1.0
727,447,3.0
577,1271,3.0
562,73,4.0
119,87,5.0
703,328,3.0
44,209,5.0
117,122,2.0
704,180,4.0
2,255,4.0
539,242,5.0
181,1333,1.0
894,707,4.0
457,373,2.0
276,402,3.0
181,337,1.0
747,265,4.0
348,834,4.0
378,78,3.0
871,909,3.0
63,306,3.0
840,645,3.0
345,451,5.0
764,77,4.0
250,288,4.0
192,121,2.0
378,482,4.0
791,275,5.0
207,133,4.0
51,144,5.0
708,149,3.0
351,1024,4.0
10,697,3.0
239,9,5.0
189,196,5.0
104,405,3.0
222,1059,1.0
627,195,4.0
883,568,3.0
798,585,3.0
690,163,3.0
281,538,4.0
655,1173,2.0
881,121,5.0
269,1165,1.0
773,185,4.0
361,179,4.0
49,17,2.0
339,631,5.0
533,527,4.0
543,519,4.0
542,693,4.0
666,1154,3.0
405,712,1.0
405,996,1.0
320,974,3.0
89,813,5.0
561,1139,1.0
846,489,4.0
55,56,4.0
276,1006,3.0
774,679,5.0
254,132,4.0
655,1560,2.0
533,412,1.0
867,270,5.0
308,47,4.0
87,651,4.0
543,11,3.0
761,628,4.0
279,948,3.0
555,100,5.0
275,597,3.0
782,1667,3.0
773,318,4.0
94,175,4.0
207,202,3.0
937,268,1.0
601,1084,5.0
749,15,5.0
883,512,5.0
640,70,4.0
506,521,5.0
542,401,3.0
799,654,5.0
276,725,2.0
82,276,4.0
634,331,4.0
523,944,4.0
271,381,3.0
313,523,5.0
447,248,5.0
145,471,4.0
312,463,5.0
59,1009,4.0
231,748,4.0
476,732,3.0
829,116,4.0
318,401,3.0
926,245,3.0
908,419,4.0
892,300,4.0
725,358,3.0
269,302,3.0
894,260,2.0
731,197,5.0
1,207,5.0
336,1048,4.0
445,330,2.0
875,96,4.0
249,634,5.0
81,284,3.0
504,791,3.0
276,47,4.0
551,67,5.0
380,200,4.0
380,433,3.0
207,864,3.0
346,265,4.0
637,1284,1.0
157,244,5.0
734,479,4.0
296,1284,4.0
13,596,3.0
668,258,2.0
928,268,5.0
267,780,4.0
121,515,4.0
452,199,5.0
868,101,4.0
883,479,5.0
532,1162,2.0
537,697,2.0
291,496,5.0
598,312,5.0
406,503,3.0
655,161,2.0
271,116,2.0
97,197,3.0
370,511,4.0
32,508,4.0
625,961,4.0
479,727,5.0
938,252,4.0
751,274,4.0
605,252,4.0
398,158,3.0
499,318,5.0
13,800,1.0
655,133,4.0
56,433,4.0
1,45,5.0
705,15,3.0
209,181,4.0
527,492,3.0
541,659,5.0
798,1517,4.0
371,50,4.0
279,1266,1.0
480,1007,4.0
523,412,3.0
525,7,3.0
591,56,4.0
450,704,3.0
559,550,4.0
573,654,4.0
267,498,5.0
533,550,4.0
47,683,3.0
254,241,4.0
445,174,4.0
455,372,4.0
85,157,3.0
63,6,3.0
255,147,4.0
416,416,4.0
19,319,4.0
881,238,1.0
560,458,3.0
406,202,3.0
217,258,1.0
474,474,5.0
145,690,4.0
592,258,5.0
843,542,2.0
308,154,4.0
134,286,3.0
551,128,4.0
18,953,3.0
830,613,4.0
318,286,3.0
394,742,5.0
94,428,5.0
396,322,4.0
251,60,4.0
217,68,3.0
201,209,3.0
354,61,5.0
892,768,4.0
246,173,5.0
234,192,3.0
417,223,5.0
798,257,4.0
313,481,4.0
749,245,4.0
85,482,4.0
592,32,5.0
709,564,1.0
130,294,5.0
749,328,4.0
7,556,3.0
313,608,4.0
569,340,4.0
758,109,3.0
435,17,2.0
224,1401,1.0
381,16,4.0
102,307,4.0
807,1034,5.0
398,491,5.0
210,211,5.0
379,202,5.0
99,358,2.0
197,228,4.0
901,568,5.0
623,228,3.0
795,219,3.0
741,79,4.0
704,493,4.0
665,1283,3.0
95,180,3.0
796,1522,3.0
217,554,3.0
177,238,3.0
901,88,5.0
399,774,3.0
310,251,5.0
271,739,4.0
782,535,3.0
438,148,5.0
488,71,3.0
327,127,4.0
880,791,2.0
434,1060,3.0
381,705,5.0
773,732,3.0
592,265,4.0
357,713,5.0
733,274,3.0
387,52,5.0
535,193,4.0
158,120,1.0
328,651,5.0
15,411,2.0
213,483,5.0
235,1021,5.0
758,170,5.0
234,617,3.0
780,216,4.0
280,465,3.0
112,300,4.0
554,228,5.0
222,388,2.0
152,423,5.0
625,283,3.0
455,7,4.0
537,317,3.0
62,59,4.0
279,1185,1.0
145,979,3.0
95,665,2.0
751,87,5.0
424,740,5.0
144,73,3.0
837,237,3.0
72,504,4.0
655,845,2.0
937,275,4.0
327,845,3.0
213,1,2.0
54,333,5.0
738,147,3.0
823,87,5.0
271,52,4.0
818,258,4.0
326,554,3.0
647,177,5.0
682,427,4.0
716,200,4.0
339,130,4.0
481,500,4.0
805,715,4.0
194,431,4.0
568,187,3.0
881,559,2.0
73,475,4.0
174,280,5.0
366,671,5.0
506,880,1.0
505,56,1.0
919,144,4.0
499,742,4.0
178,157,5.0
19,310,4.0
463,539,1.0
756,418,3.0
739,195,5.0
536,204,4.0
606,562,4.0
328,510,5.0
814,672,3.0
343,708,4.0
44,95,4.0
94,182,5.0
267,294,3.0
899,234,4.0
405,318,5.0
652,245,4.0
122,423,4.0
771,1129,5.0
561,193,3.0
298,265,4.0
289,21,1.0
228,938,1.0
16,55,5.0
622,1419,2.0
49,475,4.0
166,688,3.0
219,38,1.0
521,431,4.0
650,73,3.0
439,273,2.0
393,1249,4.0
311,365,4.0
540,281,3.0
750,294,4.0
592,409,1.0
661,196,3.0
316,588,1.0
164,181,5.0
540,269,4.0
601,191,4.0
424,538,5.0
447,498,4.0
12,381,4.0
380,1101,4.0
297,98,5.0
620,281,5.0
580,121,4.0
885,204,4.0
271,1133,3.0
613,176,5.0
244,1428,4.0
883,72,4.0
917,282,4.0
788,1107,3.0
707,866,2.0
825,871,3.0
536,49,3.0
518,619,4.0
712,38,4.0
5,219,3.0
804,358,3.0
537,23,4.0
667,272,5.0
833,928,2.0
472,200,4.0
823,709,3.0
492,1098,4.0
116,751,3.0
606,404,4.0
76,1157,1.0
337,392,5.0
269,521,4.0
128,88,4.0
358,896,4.0
615,283,4.0
436,1263,3.0
483,900,3.0
299,919,3.0
721,292,3.0
881,790,3.0
435,1217,3.0
749,616,3.0
312,644,5.0
180,121,5.0
622,519,3.0
622,742,3.0
402,168,5.0
727,692,4.0
417,97,4.0
851,266,3.0
22,241,3.0
354,8,5.0
860,202,4.0
254,181,5.0
831,301,2.0
665,239,3.0
622,756,3.0
767,724,4.0
242,268,5.0
328,22,5.0
589,328,5.0
234,268,2.0
314,932,4.0
262,56,4.0
579,82,3.0
151,97,5.0
749,780,1.0
291,798,4.0
425,670,3.0
891,313,5.0
805,214,2.0
109,527,3.0
196,66,3.0
13,367,3.0
409,98,5.0
447,11,4.0
716,443,4.0
394,391,4.0
125,384,3.0
449,971,4.0
542,238,4.0
493,186,5.0
624,255,3.0
235,522,5.0
727,751,3.0
527,671,5.0
10,12,5.0
406,281,3.0
540,50,5.0
345,696,3.0
685,269,3.0
916,480,4.0
654,54,3.0
916,148,2.0
276,624,2.0
716,135,3.0
844,690,3.0
105,268,4.0
654,746,3.0
774,391,1.0
763,738,2.0
13,50,5.0
495,479,4.0
724,288,4.0
764,117,5.0
18,200,3.0
66,295,3.0
60,673,4.0
707,221,4.0
261,1025,5.0
551,587,4.0
706,742,2.0
383,464,4.0
901,180,2.0
682,23,4.0
894,339,4.0
495,395,1.0
269,498,4.0
883,151,5.0
267,5,3.0
792,1164,3.0
299,433,5.0
235,192,4.0
320,122,3.0
555,340,4.0
453,100,5.0
1,219,1.0
650,452,2.0
727,568,3.0
862,172,5.0
778,144,4.0
601,660,3.0
851,363,4.0
751,99,4.0
504,288,5.0
942,1221,4.0
927,105,1.0
416,97,5.0
472,257,4.0
276,1221,3.0
11,230,4.0
548,322,4.0
893,258,3.0
510,358,1.0
345,333,3.0
901,949,3.0
878,699,1.0
22,554,1.0
332,628,4.0
587,310,3.0
844,222,3.0
753,269,5.0
932,1573,4.0
722,151,5.0
536,470,5.0
499,887,5.0
508,98,3.0
318,481,4.0
791,288,3.0
43,735,4.0
327,507,4.0
445,1008,1.0
459,275,4.0
407,73,4.0
639,1020,4.0
388,328,4.0
939,1023,4.0
358,1266,4.0
303,41,5.0
868,524,3.0
326,204,3.0
214,166,4.0
640,336,3.0
881,506,4.0
939,118,5.0
417,668,2.0
668,29,3.0
757,685,3.0
936,298,4.0
346,2,5.0
210,654,5.0
343,64,5.0
757,326,3.0
693,977,3.0
352,194,3.0
682,895,4.0
321,704,3.0
90,837,5.0
773,183,4.0
851,456,2.0
223,984,3.0
921,400,4.0
480,96,4.0
727,941,2.0
378,1044,3.0
711,202,4.0
193,715,3.0
817,748,4.0
303,1160,2.0
7,69,5.0
102,260,2.0
916,87,3.0
398,484,4.0
486,125,3.0
151,387,5.0
326,701,4.0
450,233,3.0
62,472,2.0
1,138,1.0
889,32,4.0
270,583,5.0
534,273,5.0
342,875,1.0
545,62,5.0
669,222,3.0
843,561,4.0
18,965,4.0
533,176,1.0
7,668,4.0
311,356,4.0
13,529,4.0
330,67,4.0
409,676,2.0
276,288,4.0
606,1055,4.0
506,404,5.0
399,356,3.0
779,111,4.0
224,704,3.0
622,277,4.0
627,468,2.0
206,1176,1.0
157,515,5.0
738,141,3.0
757,125,2.0
336,15,4.0
684,934,3.0
184,665,2.0
919,313,5.0
435,162,1.0
343,211,5.0
936,455,3.0
144,15,4.0
504,154,4.0
389,416,4.0
125,190,5.0
6,367,2.0
198,69,4.0
295,95,4.0
178,276,3.0
454,610,3.0
751,479,2.0
303,334,3.0
7,192,4.0
38,451,5.0
256,1231,3.0
311,504,4.0
125,194,5.0
764,200,4.0
643,671,4.0
221,1017,4.0
406,98,4.0
269,479,4.0
747,596,5.0
388,9,3.0
244,411,4.0
305,483,5.0
190,333,4.0
437,58,4.0
303,765,3.0
181,1353,1.0
200,455,3.0
417,963,4.0
418,304,4.0
495,168,5.0
509,680,1.0
90,603,5.0
716,25,4.0
13,770,4.0
331,454,3.0
798,418,4.0
682,687,2.0
95,168,4.0
933,384,1.0
94,932,2.0
897,433,4.0
271,1282,2.0
815,1,5.0
343,1,5.0
660,546,2.0
790,41,3.0
643,218,3.0
813,750,4.0
275,71,3.0
450,614,4.0
643,150,5.0
850,742,5.0
698,497,3.0
533,435,4.0
840,1674,4.0
686,425,5.0
823,134,5.0
90,10,5.0
401,356,4.0
782,900,3.0
269,414,3.0
626,302,4.0
533,371,3.0
151,181,5.0
199,276,4.0
621,128,4.0
663,258,3.0
52,280,3.0
474,475,4.0
405,1148,1.0
325,135,5.0
203,237,3.0
13,882,3.0
683,472,3.0
889,181,4.0
798,493,3.0
682,804,3.0
370,613,2.0
343,747,4.0
496,99,3.0
416,156,5.0
426,404,3.0
829,222,4.0
828,730,3.0
588,1,4.0
288,174,4.0
578,1264,3.0
308,82,4.0
766,672,3.0
468,12,4.0
851,304,3.0
916,650,4.0
618,815,4.0
682,72,3.0
521,90,2.0
102,1076,2.0
526,919,3.0
847,568,4.0
712,1043,3.0
804,692,5.0
498,1083,3.0
284,344,4.0
67,7,5.0
648,565,3.0
696,245,4.0
251,257,3.0
380,7,3.0
667,234,2.0
420,331,3.0
842,1395,4.0
268,185,3.0
301,197,5.0
224,748,3.0
587,326,3.0
312,207,5.0
339,525,5.0
786,70,4.0
298,134,5.0
872,151,2.0
394,77,3.0
724,1617,1.0
308,186,4.0
562,480,4.0
457,243,2.0
405,202,4.0
710,12,4.0
496,174,4.0
835,162,5.0
389,489,4.0
609,15,5.0
207,192,3.0
200,33,4.0
56,158,3.0
53,281,4.0
832,328,3.0
117,249,4.0
896,431,3.0
399,180,3.0
299,577,3.0
286,421,1.0
482,286,3.0
184,217,3.0
405,404,4.0
623,163,3.0
280,409,3.0
479,176,4.0
499,647,5.0
15,930,2.0
712,365,3.0
815,222,4.0
111,303,3.0
59,133,3.0
181,924,3.0
7,132,5.0
326,679,3.0
58,121,2.0
459,879,4.0
177,161,3.0
6,499,4.0
95,211,3.0
48,183,5.0
910,831,1.0
739,96,5.0
353,245,4.0
566,231,1.0
246,384,2.0
405,52,1.0
275,222,4.0
896,504,3.0
354,664,5.0
211,215,5.0
405,1475,1.0
535,129,5.0
416,132,4.0
276,64,5.0
244,69,4.0
553,182,3.0
500,709,4.0
747,497,5.0
397,853,4.0
284,300,3.0
901,66,5.0
703,1197,3.0
450,432,4.0
304,275,4.0
222,450,3.0
230,402,5.0
456,1328,4.0
543,114,4.0
234,72,3.0
280,697,5.0
698,95,3.0
221,48,5.0
618,191,4.0
554,15,4.0
486,678,1.0
809,331,2.0
793,742,3.0
75,13,5.0
16,385,5.0
378,703,4.0
831,83,4.0
539,215,4.0
751,596,4.0
314,468,4.0
386,840,5.0
489,342,3.0
938,473,3.0
851,4,5.0
733,294,2.0
347,411,5.0
385,503,3.0
358,1006,5.0
448,302,5.0
288,1358,5.0
475,70,4.0
276,591,3.0
425,2,2.0
370,134,4.0
456,1218,3.0
207,158,3.0
350,174,5.0
95,660,5.0
4,329,5.0
881,812,2.0
94,222,3.0
541,79,5.0
450,99,4.0
592,118,3.0
308,180,5.0
13,784,1.0
870,135,3.0
671,526,2.0
456,179,5.0
297,83,4.0
620,563,5.0
409,338,3.0
887,409,4.0
668,367,5.0
551,180,5.0
276,692,4.0
225,478,5.0
618,15,3.0
345,676,4.0
314,791,4.0
552,742,4.0
128,763,4.0
405,638,1.0
747,188,5.0
19,294,3.0
867,524,5.0
521,89,3.0
868,240,5.0
592,527,5.0
342,134,4.0
425,751,2.0
343,44,3.0
830,568,4.0
387,228,5.0
479,300,2.0
313,357,5.0
838,24,4.0
730,875,2.0
854,421,3.0
222,90,2.0
58,200,3.0
82,199,4.0
701,344,3.0
417,73,3.0
291,974,1.0
902,300,4.0
429,789,4.0
695,340,4.0
669,879,2.0
916,735,4.0
328,984,3.0
224,1053,3.0
655,1233,3.0
22,999,4.0
731,484,3.0
562,636,2.0
486,336,2.0
795,1030,3.0
344,477,3.0
381,134,5.0
87,231,3.0
549,50,5.0
474,194,5.0
378,28,4.0
303,77,4.0
345,40,3.0
922,294,4.0
213,546,4.0
708,15,3.0
655,182,4.0
429,382,3.0
5,399,3.0
454,327,3.0
347,1291,1.0
699,1028,2.0
360,474,5.0
327,215,4.0
374,185,5.0
883,1288,4.0
363,121,2.0
254,21,3.0
704,679,2.0
548,619,3.0
673,347,4.0
62,65,4.0
348,118,4.0
311,416,4.0
268,249,4.0
216,282,5.0
276,1478,3.0
595,1259,3.0
262,421,4.0
524,39,5.0
543,730,3.0
850,705,5.0
756,409,2.0
518,595,3.0
932,170,4.0
156,157,4.0
328,198,3.0
548,252,3.0
777,153,1.0
234,170,5.0
333,127,4.0
93,118,3.0
274,9,5.0
389,407,1.0
761,742,2.0
782,1237,3.0
90,481,5.0
417,391,2.0
104,1017,1.0
495,797,4.0
747,951,2.0
409,285,4.0
279,70,1.0
5,443,4.0
833,656,4.0
628,338,5.0
405,1353,1.0
550,301,2.0
301,1074,2.0
425,172,5.0
210,257,5.0
871,310,3.0
790,66,3.0
642,99,2.0
74,1084,3.0
82,705,3.0
59,1107,4.0
7,181,3.0
224,380,4.0
90,631,5.0
142,243,1.0
151,372,5.0
497,584,4.0
17,323,1.0
909,286,4.0
28,294,3.0
642,410,1.0
599,948,4.0
276,575,2.0
334,42,4.0
59,135,5.0
778,42,5.0
244,790,4.0
653,1035,2.0
269,239,2.0
301,182,5.0
297,47,2.0
303,451,5.0
708,476,3.0
488,187,3.0
373,259,5.0
562,591,4.0
345,269,5.0
37,89,4.0
213,174,5.0
605,126,5.0
59,89,5.0
59,357,5.0
865,118,1.0
43,14,2.0
880,879,3.0
85,660,4.0
229,312,3.0
935,255,4.0
938,873,3.0
416,148,5.0
63,294,2.0
537,137,4.0
416,443,5.0
360,257,4.0
606,235,3.0
59,134,5.0
30,1013,3.0
851,144,5.0
128,83,5.0
2,295,4.0
430,137,3.0
851,231,4.0
83,781,4.0
342,197,4.0
551,80,1.0
636,313,5.0
882,432,5.0
421,709,4.0
94,411,3.0
42,568,4.0
269,441,1.0
881,356,3.0
59,568,5.0
429,44,3.0
126,884,5.0
898,689,3.0
781,205,5.0
9,402,4.0
798,694,3.0
592,323,1.0
109,636,5.0
1,228,5.0
889,1262,3.0
331,1199,1.0
846,702,4.0
621,263,1.0
79,246,5.0
583,524,5.0
472,68,5.0
152,80,5.0
97,69,5.0
416,94,2.0
802,264,4.0
776,192,5.0
189,281,2.0
398,510,4.0
615,269,4.0
676,169,5.0
788,46,3.0
653,223,3.0
59,28,5.0
588,42,5.0
518,1079,1.0
863,313,5.0
766,191,4.0
880,627,3.0
943,202,2.0
346,673,3.0
280,2,3.0
1,137,5.0
580,825,4.0
773,153,5.0
867,498,4.0
627,665,3.0
393,1206,3.0
541,28,4.0
586,203,3.0
943,576,4.0
472,29,5.0
177,179,5.0
347,418,4.0
609,475,2.0
544,326,3.0
234,1448,3.0
648,1228,3.0
184,183,4.0
145,1011,5.0
303,204,4.0
786,100,4.0
354,32,3.0
67,235,3.0
89,283,4.0
436,21,3.0
889,193,4.0
132,154,4.0
846,480,5.0
582,7,5.0
820,316,3.0
293,233,2.0
299,202,4.0
921,380,4.0
316,173,1.0
870,559,2.0
886,1067,5.0
655,869,2.0
851,912,4.0
481,1089,3.0
512,1,4.0
374,572,2.0
247,70,5.0
68,118,2.0
327,96,2.0
181,1322,1.0
552,284,3.0
311,197,4.0
532,300,5.0
271,419,3.0
686,204,4.0
228,327,1.0
347,11,5.0
938,546,3.0
735,1,4.0
605,873,3.0
338,427,4.0
481,596,4.0
389,176,4.0
334,142,3.0
937,236,4.0
761,291,3.0
314,246,5.0
435,265,3.0
332,684,5.0
95,26,3.0
426,654,5.0
70,222,4.0
692,321,3.0
919,325,4.0
637,127,2.0
503,561,5.0
81,98,5.0
363,767,2.0
90,216,5.0
557,337,5.0
575,963,1.0
533,659,4.0
190,310,4.0
484,275,3.0
873,358,2.0
542,427,5.0
715,2,3.0
767,648,4.0
343,179,5.0
710,313,4.0
11,28,5.0
659,507,5.0
144,751,4.0
393,1063,4.0
16,318,5.0
796,232,3.0
642,969,2.0
223,826,1.0
500,517,4.0
625,519,2.0
228,204,3.0
116,124,3.0
452,625,3.0
254,629,2.0
767,177,5.0
514,272,4.0
650,71,3.0
527,179,3.0
174,575,1.0
399,1219,3.0
634,762,3.0
308,693,3.0
405,361,2.0
805,418,2.0
893,147,3.0
104,271,1.0
443,39,1.0
83,479,5.0
82,21,1.0
354,606,5.0
308,962,4.0
311,480,4.0
671,779,3.0
907,71,5.0
407,184,4.0
177,1,3.0
655,911,2.0
621,135,5.0
406,588,4.0
313,143,3.0
655,1010,3.0
733,1047,2.0
846,524,3.0
70,431,3.0
279,1376,4.0
650,209,3.0
526,245,2.0
435,451,4.0
330,427,5.0
659,196,4.0
776,848,2.0
457,169,5.0
116,262,3.0
254,69,5.0
843,650,3.0
715,145,2.0
886,623,1.0
939,424,3.0
130,798,1.0
790,1185,2.0
213,50,5.0
92,4,4.0
524,578,5.0
331,705,2.0
94,288,3.0
830,837,5.0
268,622,3.0
487,173,4.0
460,275,3.0
592,382,4.0
293,1147,4.0
94,448,5.0
542,150,2.0
551,1087,1.0
378,517,3.0
330,117,5.0
253,300,4.0
670,232,3.0
648,519,4.0
695,338,2.0
615,14,5.0
463,137,2.0
201,421,2.0
184,792,4.0
752,358,4.0
119,222,5.0
640,204,5.0
393,996,3.0
526,121,2.0
883,692,3.0
269,405,1.0
387,121,2.0
319,313,5.0
642,156,1.0
782,1662,4.0
168,235,2.0
222,58,3.0
23,386,4.0
497,189,4.0
392,303,4.0
913,432,3.0
198,216,4.0
805,180,3.0
64,215,5.0
257,286,5.0
782,683,1.0
1,74,1.0
42,845,5.0
121,347,3.0
622,174,4.0
291,568,4.0
653,509,4.0
345,781,3.0
868,547,3.0
567,521,3.0
380,59,4.0
551,284,4.0
527,28,3.0
514,1014,2.0
727,635,2.0
85,432,4.0
504,1004,4.0
72,520,5.0
220,333,3.0
254,1469,3.0
201,631,2.0
385,855,5.0
916,170,4.0
87,789,3.0
416,242,4.0
622,558,2.0
7,455,4.0
145,738,3.0
393,1058,4.0
279,411,3.0
496,743,2.0
608,327,2.0
493,201,5.0
494,329,3.0
291,469,5.0
807,554,4.0
100,355,4.0
896,665,1.0
447,544,4.0
885,196,3.0
452,171,4.0
928,876,5.0
684,477,5.0
360,963,5.0
378,239,3.0
532,155,4.0
545,710,3.0
308,499,3.0
710,479,5.0
660,362,2.0
805,123,4.0
846,736,4.0
493,168,5.0
296,429,5.0
679,241,3.0
760,255,3.0
622,719,2.0
653,393,2.0
208,739,4.0
592,235,3.0
636,272,5.0
92,685,3.0
470,268,2.0
757,95,4.0
385,168,3.0
689,50,5.0
292,209,5.0
293,124,4.0
389,90,3.0
588,82,5.0
853,301,1.0
870,497,4.0
293,155,2.0
279,42,4.0
763,212,4.0
798,121,5.0
442,979,3.0
593,742,4.0
359,50,5.0
727,147,3.0
299,954,3.0
311,754,3.0
296,258,5.0
378,1047,2.0
517,275,5.0
932,9,5.0
276,853,5.0
425,191,3.0
